"dbn","school","school_type","report_type","principal","superintendent","colocated","colocated_dbns","Universal Literacy","Algebra for All","AP for All","College Access for All (MS)","College Access for All (HS)","Computer Science for All","Single Shepherd","District Charter Partnership","MSQI","Learning Partners","Showcase","Community School","PROSE","Consortium School","Gifted and Talented","Dual Language or Transitional","New Arrivals","Mastery Collaborative","admission_method","Phase out","Renewal","Receivership","Rise","federal_accountability_status","district","bfsc"
09X517,Frederick Douglass Academy III Secondary School,High School,HS,Jumel Carlos,Michael Alcoff,1,"09X215, 09X219",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Comprehensive Support and Improvement,09,XFSC
09X525,Bronx Leadership Academy High School,High School,HS,Ivan Yip,Michael Alcoff,0,,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,HS: Ed. Opt.,0,,,,Targeted Support and Improvement,09,XFSC
09X543,High School for Violin and Dance,High School,HS,Franklin Sim,Michael Alcoff,1,"09X297, 09X403, 09X404",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Targeted Support and Improvement,09,XFSC
09X555,Mount Eden Children's Academy,Elementary,EMS,Jacqueline Radoslovich,Leticia Rodriguez-Rosario,1,"09X327, 75X010",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Non-Zoned School,0,,,,Good Standing,09,XFSC
09X564,Claremont International HS,High School,HS,Elizabeth Demchak,Kathy Pelles,1,"09X227, 09X329, 09X350, 09X412, 09X413",0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,HS: Screened: Language,0,,,,Good Standing,09,AFSA
09X568,Young Women's Leadership School of the Bronx,Middle,EMS,Lemarie Laureano,Juan Mendez,1,09X117,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,"MS: Screened, HS: Screened",0,,,,Good Standing,09,AFSA
09X568,Young Women's Leadership School of the Bronx,High School,HS,Lemarie Laureano,Juan Mendez,1,09X117,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,"MS: Screened, HS: Screened",0,,,,Good Standing,09,AFSA
10X003,P.S. 3 Raul Julia Micro Society,K-8,EMS,Denise Brown,Maribel Hulla,0,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K: Non-Zoned School, MS: Unscreened",0,,,,Good Standing,10,XFSC
10X007,Milton Fein School,Elementary,EMS,Miosotis Ramos,Maribel Hulla,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X008,P.S. 008 Isaac Varian,Elementary,EMS,Claudia Tahiraj-Sadrija,Maribel Hulla,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X009,P.S. 9 Ryer Avenue Elementary School,Elementary,EMS,Jacqueline Bailey,Maribel Hulla,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X015,P.S. X015 Institute for Environmental Learning,K-8,EMS,Tara Edmonds,Maribel Hulla,1,"10X291, 75X010",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K: Non-Zoned School, MS: School-managed Admissions",0,,,,Good Standing,10,XFSC
10X020,"P.S./M.S. 20 P.O.George J. Werdann, III",K-8,EMS,Carla Ling,Maribel Hulla,1,75X168,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"K: Zoned School, MS: School-managed Admissions",0,,,,Good Standing,10,XFSC
10X023,P.S. 023 The New Children's School,Elementary,EMS,Shirley Torres,Maribel Hulla,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X024,P.S. 024 Spuyten Duyvil,Elementary,EMS,Steven Schwartz,Maribel Hulla,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X032,P.S. 032 Belmont,Elementary,EMS,Rebecca Lew,Maribel Hulla,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X033,P.S. 033 Timothy Dwight,Elementary,EMS,Lynette Santos,Maribel Hulla,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X037,P.S. X037 - Multiple Intelligence School,K-8,EMS,Kenneth Petriccione,Maribel Hulla,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K: Zoned School, MS: Zoned",0,,,,Good Standing,10,XFSC
10X045,Thomas C. Giordano Middle School 45,Middle,EMS,Annamaria Perrotta,Maribel Hulla,1,10X046,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MS: Screened, Zoned",0,,,,Good Standing,10,XFSC
10X046,P.S. 046 Edgar Allan Poe,Elementary,EMS,Jennifer Alexander Ade,Maribel Hulla,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Comprehensive Support and Improvement,10,XFSC
10X051,P.S. 051 Bronx New School,Elementary,EMS,Min Hong,Maribel Hulla,0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K: Non-Zoned School,0,,,,Good Standing,10,XFSC
10X054,P.S./I.S. 54,Elementary,EMS,Marybelle Ferreira,Maribel Hulla,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Comprehensive Support and Improvement,10,XFSC
10X056,P.S. 056 Norwood Heights,Elementary,EMS,M Oneill,Maribel Hulla,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X059,P.S. 059 The Community School of Technology,Elementary,EMS,Sita Basu,Maribel Hulla,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X077,Bedford Park Elementary School,K-3,EC,Carolyn Heredia,Maribel Hulla,1,75X469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X080,J.H.S. 080 The Mosholu Parkway,Middle,EMS,Emmanuel Polanco,Maribel Hulla,1,10X280,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,MS: Unscreened,0,,,1,Good Standing,10,XFSC
10X081,P.S. 081 Robert J. Christen,Elementary,EMS,Anna Kirrane,Maribel Hulla,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X085,P.S. 085 Great Expectations,Elementary,EMS,Theodore Husted,Maribel Hulla,0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,K: Zoned School,0,1,1,,Comprehensive Support and Improvement,10,XFSC
10X086,P.S. 086 Kingsbridge Heights,Elementary,EMS,Fiona Tyson,Maribel Hulla,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X091,P.S. 091 Bronx,Elementary,EMS,Meridith Struhl Nasjlett,Maribel Hulla,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X094,P.S. 094 Kings College School,Elementary,EMS,Diane Daprocida-Sesin,Maribel Hulla,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Targeted Support and Improvement,10,XFSC
10X095,P.S. 095 Sheila Mencher,K-8,EMS,Serge Davis,Maribel Hulla,1,"10X344, 75X168",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"K: Zoned School, MS: Zoned",0,,,,Good Standing,10,XFSC
10X118,J.H.S. 118 William W. Niles,Middle,EMS,Giulia Cox,Maribel Hulla,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"MS: Screened, Zoned",0,,,,Good Standing,10,XFSC
10X141,Riverdale / Kingsbridge Academy (Middle School / H,Middle,EMS,Lori Omara,Maribel Hulla,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MS: Screened, Unscreened, Zoned, HS: Screened",0,,,,Good Standing,10,XFSC
10X141,Riverdale / Kingsbridge Academy (Middle School / H,High School,HS,Lori Omara,Maribel Hulla,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MS: Screened, Unscreened, Zoned, HS: Screened",0,,,,Good Standing,10,XFSC
10X159,P.S. 159 Luis Munoz Marin Biling,Elementary,EMS,Luis Liz,Maribel Hulla,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Non-Zoned School,0,,,,Good Standing,10,XFSC
10X205,P.S. 205 Fiorello LaGuardia,Elementary,EMS,Jenneth Santiago,Maribel Hulla,0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X206,I.S. 206 Ann Mersereau,Middle,EMS,Rafael Cabral,Maribel Hulla,0,,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,"MS: Limited Unscreened, Zoned",0,,,,Good Standing,10,XFSC
10X207,P.S. 207,K-2,EC,Tara Obrien,Maribel Hulla,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,,10,XFSC
10X209,P.S. 209,K-2,EC,Ann Keegan,Maribel Hulla,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,,10,XFSC
10X213,Bronx Engineering and Technology Academy,High School,HS,Vijayal Montgomery-Giles,Juan Mendez,1,"10X284, 10X397, 10X477, 10X546, 84X539, 84X553",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,10,AFSA
10X225,Theatre Arts Production Company School,Middle,EMS,Ron Link,Carron Staple,1,10X391,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"MS: Screened, HS: Audition",0,,,,Good Standing,10,XFSC
10X225,Theatre Arts Production Company School,High School,HS,Ron Link,Carron Staple,1,10X391,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"MS: Screened, HS: Audition",0,,,,Good Standing,10,XFSC
10X226,P.S. 226,Elementary,EMS,Gloria Darden,Maribel Hulla,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X228,Jonas Bronck Academy,Middle,EMS,Brenda Gonzalez,Maribel Hulla,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MS: Screened,0,,,,Good Standing,10,XFSC
10X237,"The Marie Curie School for Medicine, Nursing, and",High School,HS,Rodney Fisher,Carron Staple,1,10X244,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,10,XFSC
10X243,West Bronx Academy for the Future,Middle,EMS,Wilper Morales,Juan Mendez,1,"10X374, 10X434, 10X437, 10X438, 10X439",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MS: Limited Unscreened, HS: Limited Unscreened",0,,,,Good Standing,10,AFSA
10X243,West Bronx Academy for the Future,High School,HS,Wilper Morales,Juan Mendez,1,"10X374, 10X434, 10X437, 10X438, 10X439",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"MS: Limited Unscreened, HS: Limited Unscreened",0,,,,Good Standing,10,AFSA
10X244,The New School for Leadership and Journalism,Middle,EMS,Eduardo Mora,Maribel Hulla,1,10X237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"MS: Limited Unscreened, Zoned",0,,,,Good Standing,10,XFSC
10X246,P.S. 246 Poe Center,Elementary,EMS,Andrea Johnson,Maribel Hulla,0,,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,K: Zoned School,0,,,,Comprehensive Support and Improvement,10,XFSC
10X254,I.S. 254,Middle,EMS,Javier Ocampo,Maribel Hulla,0,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"MS: Limited Unscreened, Zoned",0,,,,Good Standing,10,XFSC
10X264,Bronx Academy for Software Engineering (BASE),High School,HS,Benjamin Grossman,Carron Staple,1,"10X524, 10X565",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,10,XFSC
10X268,Kingsbridge International High School,High School,HS,William Gagstetter,Fred Walsh,1,"10X342, 10X433, 10X442, 10X549",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,HS: Screened: Language,0,,,,Targeted Support and Improvement,10,AFSA
10X279,"P.S. 279 Captain Manuel Rivera, Jr.",K-8,EMS,Jean Dalton Encke,Maribel Hulla,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"K: Zoned School, MS: Zoned",0,,,,Good Standing,10,XFSC
10X280,P.S./M.S. 280 Mosholu Parkway,K-8,EMS,James Weeks,Maribel Hulla,1,10X080,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K: Zoned School, MS: Zoned",0,,,,Good Standing,10,XFSC
10X284,Bronx School of Law and Finance,High School,HS,Jessica Goring,Juan Mendez,1,"10X213, 10X397, 10X477, 10X546, 84X539, 84X553",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,10,AFSA
10X291,P.S. 291,Elementary,EMS,Carlos Velez,Maribel Hulla,1,"10X015, 75X010",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X306,P.S. 306,Elementary,EMS,Darryl Harrington,Maribel Hulla,1,"10X331, 75X186",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X307,Luisa Pineiro Fuentes School of Science and Discov,Elementary,EMS,Yolanda Valez,Maribel Hulla,0,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Targeted Support and Improvement,10,XFSC
10X308,Bronx Dance Academy School,Middle,EMS,Sandra Sanchez,Maribel Hulla,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MS: Screened,0,,,,Good Standing,10,XFSC
10X310,P.S. 310 Marble Hill,Elementary,EMS,Elizabeth Cardona,Maribel Hulla,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X315,P.S. 315 Lab School,K-8,EMS,Gaby Flores,Maribel Hulla,0,,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"K: Non-Zoned School, MS: School-managed Admissions",0,,,,Good Standing,10,XFSC
10X319,Providing Urban Learners Success In Education High,High School Transfer,HST,Carol Wiggins,Paul Rotondo,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Transfer School: School-managed Admissions,0,,,,Comprehensive Support and Improvement,10,XFSC
10X331,The Bronx School of Young Leaders,Middle,EMS,Serapha Cruz,Maribel Hulla,1,"10X306, 75X186",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,MS: Unscreened,0,,,1,Good Standing,10,XFSC
10X340,P.S. 340,Elementary,EMS,Alexei Nichols,Maribel Hulla,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X342,International School for Liberal Arts,Middle,EMS,Francine Cruz,Carron Staple,1,"10X268, 10X433, 10X442, 10X549",0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,"MS: Screened: Language, HS: Screened: Language",0,,,,Good Standing,10,XFSC
10X342,International School for Liberal Arts,High School,HS,Francine Cruz,Carron Staple,1,"10X268, 10X433, 10X442, 10X549",0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,"MS: Screened: Language, HS: Screened: Language",0,,,,Good Standing,10,XFSC
10X344,Ampark Neighborhood,Elementary,EMS,Kelly Lennon,Maribel Hulla,1,"10X095, 75X168",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Non-Zoned School,0,,,,Good Standing,10,XFSC
10X351,Bronx Collaborative High School,High School,HS,Brett Schneider,Kathy Pelles,1,"10X353, 10X440, 79Q950",0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,HS: Limited Unscreened,0,,,,Comprehensive Support and Improvement,10,AFSA
10X353,World View High School,High School,HS,Martin Hernandez,Juan Mendez,1,"10X351, 10X440, 79Q950",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,"HS: Limited Unscreened, Screened: Language",0,,,,Good Standing,10,AFSA
10X360,P.S. 360,Elementary,EMS,Iris Aldea Pollack,Maribel Hulla,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X363,Academy For Personal Leadership And Excellence,Middle,EMS,Angelo Ledda,Maribel Hulla,1,10X459,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"MS: Limited Unscreened, Unscreened",0,1,,,Good Standing,10,XFSC
10X368,In-Tech Academy (M.S. / High School 368),Middle,EMS,Stephen Seltzer,Maribel Hulla,1,75X721,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,"MS: Screened, Unscreened, Zoned, HS: Screened",0,,,,Good Standing,10,XFSC
10X368,In-Tech Academy (M.S. / High School 368),High School,HS,Stephen Seltzer,Maribel Hulla,1,75X721,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,"MS: Screened, Unscreened, Zoned, HS: Screened",0,,,,Good Standing,10,XFSC
10X374,Knowledge and Power Preparatory Academy Internatio,High School,HS,Panorea Panagiosoulis,Juan Mendez,1,"10X243, 10X434, 10X437, 10X438, 10X439",0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,HS: Limited Unscreened,0,,,,Good Standing,10,AFSA
10X382,"Elementary School for Math, Science, and Technolog",Elementary,EMS,Avon Connell Cowell,Maribel Hulla,1,"10X386, 10X447",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X386,School for Environmental Citizenship,Elementary,EMS,Lynnann Fox,Maribel Hulla,1,"10X382, 10X447",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X390,M.S. 390,Middle,EMS,Robert Mercedes,Maribel Hulla,1,"10X396, 75X010",0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,"MS: Limited Unscreened, Screened: Language, Zoned",0,,,,Good Standing,10,XFSC
10X391,The Angelo Patri Middle School,Middle,EMS,Giselle Fortiche Ocampo,Maribel Hulla,1,10X225,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"MS: Limited Unscreened, Zoned",0,1,,,Good Standing,10,XFSC
10X396,P.S. 396,Elementary,EMS,Nicole Tine,Maribel Hulla,1,"10X390, 75X010",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,10,XFSC
10X397,English Language Learners and International Suppor,High School Transfer,HST,Norma Vega,Kathy Pelles,1,"10X213, 10X284, 10X477, 10X546, 84X539, 84X553",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Transfer School: School-managed Admissions,0,,,,Good Standing,10,AFSA
10X433,High School for Teaching and the Professions,High School,HS,"Hernandez, Roberto",Carron Staple,1,"10X268, 10X342, 10X442, 10X549",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,10,XFSC
10X434,Belmont Preparatory High School,High School,HS,Stephen Gumbs,Juan Mendez,1,"10X243, 10X374, 10X437, 10X438, 10X439",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,HS: Screened,0,,,,Good Standing,10,AFSA
10X437,Fordham High School for the Arts,High School,HS,Iris Blige,Carron Staple,1,"10X243, 10X374, 10X434, 10X438, 10X439",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Audition,0,,,,Good Standing,10,XFSC
10X438,Fordham Leadership Academy,High School,HS,Fiorella Cabrejos,Michael Alcoff,1,"10X243, 10X374, 10X434, 10X437, 10X439",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,HS: Ed. Opt.,0,1,,,Good Standing,10,XFSC
10X439,Bronx High School for Law and Community Service,High School,HS,Michael Barakat,Juan Mendez,1,"10X243, 10X374, 10X434, 10X437, 10X438",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"HS: Ed. Opt., Limited Unscreened",0,,,,Good Standing,10,AFSA
10X440,DeWitt Clinton High School,High School,HS,Pierre Orbe,Carron Staple,1,"10X351, 10X353, 79Q950",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"HS: Ed. Opt., Screened, Screened: Language",0,1,,,Targeted Support and Improvement,10,XFSC
10X442,"Celia Cruz Bronx High School of Music, The",High School,HS,Jerrod Mabry,Fred Walsh,1,"10X268, 10X342, 10X433, 10X549",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Audition,0,,,,Good Standing,10,AFSA
10X445,The Bronx High School of Science,High School,HS,Jean Donahue,Carron Staple,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Test,0,,,,Good Standing,10,XFSC
10X447,Creston Academy,Middle,EMS,Mellissa Miller,Maribel Hulla,1,"10X382, 10X386",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"MS: Limited Unscreened, Screened: Language, Unscreened",0,,,,Good Standing,10,XFSC
10X459,East Fordham Academy for the Arts,Middle,EMS,Francisco De La Cruz,Maribel Hulla,1,10X363,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MS: Unscreened,0,,,,Good Standing,10,XFSC
10X477,Marble Hill High School for International Studies,High School,HS,Kirsten Larson,Juan Mendez,1,"10X213, 10X284, 10X397, 10X546, 84X539, 84X553",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"HS: Screened, Screened: Language",0,,,,Good Standing,10,AFSA
10X503,Walton Yabc,YABC,YABC,,Carron Staple,0,"10X268, 10X342, 10X433, 10X442, 10X549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,10,XFSC
10X504,Kennedy Yabc,YABC,YABC,Daniel Albetta,Juan Mendez,0,"10X213, 10X284, 10X397, 10X477, 10X546, 84X539, 84X553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,10,AFSA
10X524,Crotona International High School,High School,HS,Shweta Ratra,Kathy Pelles,1,"10X264, 10X565",0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,HS: Screened: Language,0,,,,Good Standing,10,AFSA
10X546,Bronx Theatre High School,High School,HS,Daniel Albetta,Juan Mendez,1,"10X213, 10X284, 10X397, 10X477, 84X539, 84X553",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,10,AFSA
10X549,Discovery High School,High School,HS,Rolando Rivera,Carron Staple,1,"10X268, 10X342, 10X433, 10X442",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,10,XFSC
10X565,High School for Energy and Technology,High School,HS,Marie Guillaume,Carron Staple,1,"10X264, 10X524",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,10,XFSC
10X668,Dewitt Clinton Campus YABC,YABC,YABC,,Carron Staple,0,"10X351, 10X353, 10X440, 79Q950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,10,XFSC
10X696,High School of American Studies at Lehman College,High School,HS,Alessandro Weiss,Carron Staple,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Test,0,,,,Good Standing,10,XFSC
11X016,P.S. 016 Wakefield,Elementary,EMS,Eduardo Calderon,Meisha Ross Porter,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,11,XFSC
11X019,P.S. 019 Judith K. Weiss,K-8,EMS,Timothy Sullivan,Meisha Ross Porter,0,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K: Zoned School, MS: Zoned",0,,,,Good Standing,11,XFSC
11X021,P.S. 021 Philip H. Sheridan,Elementary,EMS,Joyce Coleman,Meisha Ross Porter,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,11,XFSC
11X041,P.S. 041 Gun Hill Road,Elementary,EMS,Erika Tobia,Meisha Ross Porter,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,11,XFSC
11X068,P.S. 068 Bronx,Elementary,EMS,Aidimaris Soler,Meisha Ross Porter,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,11,XFSC
11X076,P.S. 076 The Bennington School,Elementary,EMS,Darlene Teron,Meisha Ross Porter,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,11,XFSC
11X078,P.S. 078 Anne Hutchinson,Elementary,EMS,Claudina Skerritt,Meisha Ross Porter,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,11,XFSC
11X083,P.S. 083 Donald Hertz,K-8,EMS,Brandon Muccino,Meisha Ross Porter,0,,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"K: Zoned School, MS: Zoned",0,,,,Good Standing,11,XFSC
11X087,P.S. 087 Bronx,Elementary,EMS,Donna Anaman,Meisha Ross Porter,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,11,XFSC
11X089,P.S. 089 Bronx,K-8,EMS,Ralph Martinez,Meisha Ross Porter,0,,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"K: Zoned School, MS: Limited Unscreened, Zoned",0,,,,Good Standing,11,XFSC
11X096,P.S. 096 Richard Rodgers,Elementary,EMS,Marta Garcia,Meisha Ross Porter,0,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,11,XFSC
11X097,P.S. 097 Bronx,Elementary,EMS,Katheleen Bornkamp,Meisha Ross Porter,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,11,XFSC
11X103,P.S. 103 Hector Fontanez,Elementary,EMS,Farid Reyes,Meisha Ross Porter,0,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,11,XFSC
11X105,P.S. 105 Sen Abraham Bernstein,Elementary,EMS,Christophe Eustace,Meisha Ross Porter,0,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,11,XFSC
